# KPS9566.TXT
0xF4B2	0x80E1	# 胡
0xF4B3	0x82A6	# 芦
0xF4B4	0x846B	# 葫
0xF4B5	0x84BF	# 蒿
0xF4B6	0x864E	# 虎
0xF4B7	0x865F	# 號
0xF4B8	0x8774	# 蝴
0xF4B9	0x8B77	# 護
0xF4BA	0x8C6A	# 豪
0xF4BB	0x93AC	# 鎬
0xF4BC	0x9800	# 頀
0xF4BD	0x9865	# 顥
0xF4BE	0x60D1	# 惑
0xF4BF	0x6216	# 或
0xF4C0	0x9177	# 酷
0xF4C1	0x5A5A	# 婚
0xF4C2	0x660F	# 昏
0xF4C3	0x6DF7	# 混
0xF4C4	0x6E3E	# 渾
0xF4C5	0x743F	# 琿
0xF4C6	0x9B42	# 魂
0xF4C7	0x5FFD	# 忽
0xF4C8	0x60DA	# 惚
0xF4C9	0x7B0F	# 笏
0xF4CA	0x54C4	# 哄
0xF4CB	0x5F18	# 弘
0xF4CC	0x6C5E	# 汞
0xF4CD	0x6CD3	# 泓
0xF4CE	0x6D2A	# 洪
0xF4CF	0x70D8	# 烘
0xF4D0	0x7D05	# 紅
0xF4D1	0x8679	# 虹
0xF4D2	0x8A0C	# 訌
0xF4D3	0x9D3B	# 鴻
0xF4D4	0x54EE	# 哮
0xF4D5	0x5686	# 嚆
0xF4D6	0x5B5D	# 孝
0xF4D7	0x6548	# 效
0xF4D8	0x6585	# 斅
0xF4D9	0x66C9	# 曉
0xF4DA	0x689F	# 梟
0xF4DB	0x6D8D	# 涍
0xF4DC	0x6DC6	# 淆
0xF4DD	0x723B	# 爻
0xF4DE	0x80B4	# 肴
0xF4DF	0x9175	# 酵
0xF4E0	0x9A4D	# 驍
0xF4E1	0x4FAF	# 侯
0xF4E2	0x5019	# 候
0xF4E3	0x539A	# 厚
0xF4E4	0x540E	# 后
0xF4E5	0x543C	# 吼
0xF4E6	0x5589	# 喉
0xF4E7	0x55C5	# 嗅
0xF4E8	0x5E3F	# 帿
0xF4E9	0x5F8C	# 後
0xF4EA	0x673D	# 朽
0xF4EB	0x7166	# 煦
0xF4EC	0x73DD	# 珝
0xF4ED	0x9005	# 逅
0xF4EE	0x9B0D	# 鬍
0xF4EF	0x52DB	# 勛
0xF4F0	0x52F3	# 勳
0xF4F1	0x5864	# 塤
0xF4F2	0x58CE	# 壎
0xF4F3	0x7104	# 焄
0xF4F4	0x6688	# 暈
0xF4F5	0x718F	# 熏
0xF4F6	0x71FB	# 燻
0xF4F7	0x85B0	# 薰
0xF4F8	0x8A13	# 訓
0xF4F9	0x85A8	# 薨
0xF4FA	0x4F11	# 休
0xF4FB	0x643A	# 携
0xF4FC	0x70CB	# 烋
0xF4FD	0x8667	# 虧
0xF4FE	0x6064	# 恤
0xF541	0xE8F4	# 
0xF542	0xE8F5	# 
0xF543	0xE8F6	# 
0xF544	0xE8F7	# 
0xF545	0xE8F8	# 
0xF546	0xE8F9	# 
0xF547	0xE8FA	# 
0xF548	0xE8FB	# 
0xF549	0xE8FC	# 
0xF54A	0xE8FD	# 
0xF54B	0xE8FE	# 
0xF54C	0xE8FF	# 
0xF54D	0xE900	# 
0xF54E	0xE901	# 
0xF54F	0xE902	# 
0xF550	0xE903	# 
0xF551	0xE904	# 
0xF552	0xE905	# 
0xF553	0xE906	# 
0xF554	0xE907	# 
0xF555	0xE908	# 
0xF556	0xE909	# 
0xF557	0xE90A	# 
0xF558	0xE90B	# 
0xF559	0xE90C	# 
0xF55A	0xE90D	# 
0xF561	0xE90E	# 
0xF562	0xE90F	# 
0xF563	0xE910	# 
0xF564	0xE911	# 
0xF565	0xE912	# 
0xF566	0xE913	# 
0xF567	0xE914	# 
0xF568	0xE915	# 
0xF569	0xE916	# 
0xF56A	0xE917	# 
0xF56B	0xE918	# 
0xF56C	0xE919	# 
0xF56D	0xE91A	# 
0xF56E	0xE91B	# 
0xF56F	0xE91C	# 
0xF570	0xE91D	# 
0xF571	0xE91E	# 
0xF572	0xE91F	# 
0xF573	0xE920	# 
0xF574	0xE921	# 
0xF575	0xE922	# 
0xF576	0xE923	# 
0xF577	0xE924	# 
0xF578	0xE925	# 
0xF579	0xE926	# 
0xF57A	0xE927	# 
0xF581	0xE928	# 
0xF582	0xE929	# 
0xF583	0xE92A	# 
0xF584	0xE92B	# 
0xF585	0xE92C	# 
0xF586	0xE92D	# 
0xF587	0xE92E	# 
0xF588	0xE92F	# 
0xF589	0xE930	# 
0xF58A	0xE931	# 
0xF58B	0xE932	# 
0xF58C	0xE933	# 
0xF58D	0xE934	# 
0xF58E	0xE935	# 
0xF58F	0xE936	# 
0xF590	0xE937	# 
0xF591	0xE938	# 
0xF592	0xE939	# 
0xF593	0xE93A	# 
0xF594	0xE93B	# 
0xF595	0xE93C	# 
0xF596	0xE93D	# 
0xF597	0xE93E	# 
0xF598	0xE93F	# 
0xF599	0xE940	# 
0xF59A	0xE941	# 
0xF59B	0xE942	# 
0xF59C	0xE943	# 
0xF59D	0xE944	# 
0xF59E	0xE945	# 
0xF59F	0xE946	# 
0xF5A0	0xE947	# 
0xF5A1	0x8B4E	# 譎
0xF5A2	0x9DF8	# 鷸
0xF5A3	0x5147	# 兇
0xF5A4	0x51F6	# 凶
0xF5A5	0x5308	# 匈
0xF5A6	0x6D36	# 洶
0xF5A7	0x80F8	# 胸
0xF5A8	0x9ED1	# 黑
0xF5A9	0x6615	# 昕
0xF5AA	0x6B23	# 欣
0xF5AB	0x7098	# 炘
0xF5AC	0x75D5	# 痕
0xF5AD	0x5403	# 吃
0xF5AE	0x5C79	# 屹
0xF5AF	0x7D07	# 紇
0xF5B0	0x8A16	# 訖
0xF5B1	0x6B20	# 欠
0xF5B2	0x6B3D	# 欽
0xF5B3	0x6B46	# 歆
0xF5B4	0x5438	# 吸
0xF5B5	0x6070	# 恰
0xF5B6	0x6D3D	# 洽
0xF5B7	0x7FD5	# 翕
0xF5B8	0x8208	# 興
0xF5B9	0x8A70	# 詰
0xF5BA	0x4EA5	# 亥
0xF5BB	0x5055	# 偕
0xF5BC	0x54B3	# 咳
0xF5BD	0x5793	# 垓
0xF5BE	0x595A	# 奚
0xF5BF	0x5B69	# 孩
0xF5C0	0x5BB3	# 害
0xF5C1	0x61C8	# 懈
0xF5C2	0x6977	# 楷
0xF5C3	0x6D77	# 海
0xF5C4	0x7023	# 瀣
0xF5C5	0x87F9	# 蟹
0xF5C6	0x89E3	# 解
0xF5C7	0x8A72	# 該
0xF5C8	0x8AE7	# 諧
0xF5C9	0x9082	# 邂
0xF5CA	0x99ED	# 駭
0xF5CB	0x9AB8	# 骸
0xF5CC	0x52BE	# 劾
0xF5CD	0x6838	# 核
0xF5CE	0x5016	# 倖
0xF5CF	0x5E78	# 幸
0xF5D0	0x674F	# 杏
0xF5D1	0x8347	# 荇
0xF5D2	0x884C	# 行
0xF5D3	0x516E	# 兮
0xF5D4	0x5F57	# 彗
0xF5D5	0x60E0	# 惠
0xF5D6	0x6167	# 慧
0xF5D7	0x66B3	# 暳
0xF5D8	0x8559	# 蕙
0xF5D9	0x8E4A	# 蹊
0xF5DA	0x91AF	# 醯
0xF5DB	0x978B	# 鞋
0xF5DC	0x532F	# 匯
0xF5DD	0x56DE	# 回
0xF5DE	0x5EFB	# 廻
0xF5DF	0x5F8A	# 徊
0xF5E0	0x6062	# 恢
0xF5E1	0x6094	# 悔
0xF5E2	0x61F7	# 懷
0xF5E3	0x6666	# 晦
0xF5E4	0x6703	# 會
0xF5E5	0x6A9C	# 檜
0xF5E6	0x6DEE	# 淮
0xF5E7	0x6FAE	# 澮
0xF5E8	0x7070	# 灰
0xF5E9	0x736A	# 獪
0xF5EA	0x7E6A	# 繪
0xF5EB	0x81BE	# 膾
0xF5EC	0x8334	# 茴
0xF5ED	0x86D4	# 蛔
0xF5EE	0x8AA8	# 誨
0xF5EF	0x8CC4	# 賄
0xF5F0	0x5283	# 劃
0xF5F1	0x7372	# 獲
0xF5F2	0x5B96	# 宖
0xF5F3	0x6A6B	# 橫
0xF5F4	0x5F59	# 彙
0xF5F5	0x5FBD	# 徽
0xF5F6	0x63EE	# 揮
0xF5F7	0x6689	# 暉
0xF5F8	0x7147	# 煇
0xF5F9	0x8AF1	# 諱
0xF5FA	0x8F1D	# 輝
0xF5FB	0x9EBE	# 麾
0xF5FC	0x50D6	# 僖
0xF5FD	0x51DE	# 凞
0xF5FE	0x559C	# 喜
0xF641	0xE948	# 
0xF642	0xE949	# 
0xF643	0xE94A	# 
0xF644	0xE94B	# 
0xF645	0xE94C	# 
0xF646	0xE94D	# 
0xF647	0xE94E	# 
0xF648	0xE94F	# 
0xF649	0xE950	# 
0xF64A	0xE951	# 
0xF64B	0xE952	# 
0xF64C	0xE953	# 
0xF64D	0xE954	# 
0xF64E	0xE955	# 
0xF64F	0xE956	# 
0xF650	0xE957	# 
0xF651	0xE958	# 
0xF652	0xE959	# 
0xF653	0xE95A	# 
0xF654	0xE95B	# 
0xF655	0xE95C	# 
0xF656	0xE95D	# 
0xF657	0xE95E	# 
0xF658	0xE95F	# 
0xF659	0xE960	# 
0xF65A	0xE961	# 
0xF661	0xE962	# 
0xF662	0xE963	# 
0xF663	0xE964	# 
0xF664	0xE965	# 
0xF665	0xE966	# 
0xF666	0xE967	# 
0xF667	0xE968	# 
0xF668	0xE969	# 
0xF669	0xE96A	# 
0xF66A	0xE96B	# 
0xF66B	0xE96C	# 
0xF66C	0xE96D	# 
0xF66D	0xE96E	# 
0xF66E	0xE96F	# 
0xF66F	0xE970	# 
0xF670	0xE971	# 
0xF671	0xE972	# 
0xF672	0xE973	# 
0xF673	0xE974	# 
0xF674	0xE975	# 
0xF675	0xE976	# 
0xF676	0xE977	# 
0xF677	0xE978	# 
0xF678	0xE979	# 
0xF679	0xE97A	# 
0xF67A	0xE97B	# 
0xF681	0xE97C	# 
0xF682	0xE97D	# 
0xF683	0xE97E	# 
0xF684	0xE97F	# 
0xF685	0xE980	# 
0xF686	0xE981	# 
0xF687	0xE982	# 
0xF688	0xE983	# 
0xF689	0xE984	# 
0xF68A	0xE985	# 
0xF68B	0xE986	# 
0xF68C	0xE987	# 
0xF68D	0xE988	# 
0xF68E	0xE989	# 
0xF68F	0xE98A	# 
0xF690	0xE98B	# 
0xF691	0xE98C	# 
0xF692	0xE98D	# 
0xF693	0xE98E	# 
0xF694	0xE98F	# 
0xF695	0xE990	# 
0xF696	0xE991	# 
0xF697	0xE992	# 
0xF698	0xE993	# 
0xF699	0xE994	# 
0xF69A	0xE995	# 
0xF69B	0xE996	# 
0xF69C	0xE997	# 
0xF69D	0xE998	# 
0xF69E	0xE999	# 
0xF69F	0xE99A	# 
0xF6A0	0xE99B	# 
0xF6A1	0x566B	# 噫
0xF6A2	0x56CD	# 囍
0xF6A3	0x59EC	# 姬
0xF6A4	0x5B09	# 嬉
0xF6A5	0x5E0C	# 希
0xF6A6	0x6199	# 憙
0xF6A7	0x6198	# 憘
0xF6A8	0x6231	# 戱
0xF6A9	0x665E	# 晞
0xF6AA	0x66E6	# 曦
0xF6AB	0x7199	# 熙
0xF6AC	0x71B9	# 熹
0xF6AD	0x71BA	# 熺
0xF6AE	0x72A7	# 犧
0xF6AF	0x79A7	# 禧
0xF6B0	0x7A00	# 稀
0xF6B1	0x7FB2	# 羲
0xF6B2	0x5316	# 化
0xF6B3	0x548C	# 和
0xF6B4	0x5B05	# 嬅
0xF6B5	0x6A3A	# 樺
0xF6B6	0x706B	# 火
0xF6B7	0x7575	# 畵
0xF6B8	0x798D	# 禍
0xF6B9	0x79BE	# 禾
0xF6BA	0x82B1	# 花
0xF6BB	0x83EF	# 華
0xF6BC	0x8A71	# 話
0xF6BD	0x8B41	# 譁
0xF6BE	0x8CA8	# 貨
0xF6BF	0x9774	# 靴
0xF6C0	0x64F4	# 擴
0xF6C1	0x652B	# 攫
0xF6C2	0x78BA	# 確
0xF6C3	0x78BB	# 碻
0xF6C4	0x7A6B	# 穫
0xF6C5	0x4E38	# 丸
0xF6C6	0x559A	# 喚
0xF6C7	0x5950	# 奐
0xF6C8	0x5BA6	# 宦
0xF6C9	0x5E7B	# 幻
0xF6CA	0x60A3	# 患
0xF6CB	0x63DB	# 換
0xF6CC	0x6853	# 桓
0xF6CD	0x6B61	# 歡
0xF6CE	0x6665	# 晥
0xF6CF	0x6E19	# 渙
0xF6D0	0x7165	# 煥
0xF6D1	0x74B0	# 環
0xF6D2	0x7D08	# 紈
0xF6D3	0x9084	# 還
0xF6D4	0x9A69	# 驩
0xF6D5	0x9C25	# 鰥
0xF6D6	0x6D3B	# 活
0xF6D7	0x6ED1	# 滑
0xF6D8	0x733E	# 猾
0xF6D9	0x8C41	# 豁
0xF6DA	0x95CA	# 闊
0xF6DB	0x51F0	# 凰
0xF6DC	0x5E4C	# 幌
0xF6DD	0x5FA8	# 徨
0xF6DE	0x604D	# 恍
0xF6DF	0x60F6	# 惶
0xF6E0	0x6130	# 愰
0xF6E1	0x614C	# 慌
0xF6E2	0x6643	# 晃
0xF6E3	0x6644	# 晄
0xF6E4	0x69A5	# 榥
0xF6E5	0x6CC1	# 況
0xF6E6	0x6E5F	# 湟
0xF6E7	0x6EC9	# 滉
0xF6E8	0x6F62	# 潢
0xF6E9	0x714C	# 煌
0xF6EA	0x749C	# 璜
0xF6EB	0x7687	# 皇
0xF6EC	0x7BC1	# 篁
0xF6ED	0x7C27	# 簧
0xF6EE	0x8352	# 荒
0xF6EF	0x8757	# 蝗
0xF6F0	0x9051	# 遑
0xF6F1	0x9404	# 鐄
0xF6F2	0x968D	# 隍
0xF6F3	0x9EC3	# 黃
0xF6F4	0x55A7	# 喧
0xF6F5	0x6684	# 暄
0xF6F6	0x714A	# 煊
0xF6F7	0x8431	# 萱
0xF6F8	0x5349	# 卉
0xF6F9	0x5599	# 喙
0xF6FA	0x6BC1	# 毁
0xF6FB	0x96D9	# 雙
0xF6FC	0x6C0F	# 氏
0xF6FD	0x4E9E	# 亞
0xF6FE	0x4FC4	# 俄
0xF741	0xE99C	# 
0xF742	0xE99D	# 
0xF743	0xE99E	# 
0xF744	0xE99F	# 
0xF745	0xE9A0	# 
0xF746	0xE9A1	# 
0xF747	0xE9A2	# 
0xF748	0xE9A3	# 
0xF749	0xE9A4	# 
0xF74A	0xE9A5	# 
0xF74B	0xE9A6	# 
0xF74C	0xE9A7	# 
0xF74D	0xE9A8	# 
0xF74E	0xE9A9	# 
0xF74F	0xE9AA	# 
0xF750	0xE9AB	# 
0xF751	0xE9AC	# 
0xF752	0xE9AD	# 
0xF753	0xE9AE	# 
0xF754	0xE9AF	# 
0xF755	0xE9B0	# 
0xF756	0xE9B1	# 
0xF757	0xE9B2	# 
0xF758	0xE9B3	# 
0xF759	0xE9B4	# 
0xF75A	0xE9B5	# 
0xF761	0xE9B6	# 
0xF762	0xE9B7	# 
0xF763	0xE9B8	# 
0xF764	0xE9B9	# 
0xF765	0xE9BA	# 
0xF766	0xE9BB	# 
0xF767	0xE9BC	# 
0xF768	0xE9BD	# 
0xF769	0xE9BE	# 
0xF76A	0xE9BF	# 
0xF76B	0xE9C0	# 
0xF76C	0xE9C1	# 
0xF76D	0xE9C2	# 
0xF76E	0xE9C3	# 
0xF76F	0xE9C4	# 
0xF770	0xE9C5	# 
0xF771	0xE9C6	# 
0xF772	0xE9C7	# 
0xF773	0xE9C8	# 
0xF774	0xE9C9	# 
0xF775	0xE9CA	# 
0xF776	0xE9CB	# 
0xF777	0xE9CC	# 
0xF778	0xE9CD	# 
0xF779	0xE9CE	# 
0xF77A	0xE9CF	# 
0xF781	0xE9D0	# 
0xF782	0xE9D1	# 
0xF783	0xE9D2	# 
0xF784	0xE9D3	# 
0xF785	0xE9D4	# 
0xF786	0xE9D5	# 
0xF787	0xE9D6	# 
0xF788	0xE9D7	# 
0xF789	0xE9D8	# 
0xF78A	0xE9D9	# 
0xF78B	0xE9DA	# 
0xF78C	0xE9DB	# 
0xF78D	0xE9DC	# 
0xF78E	0xE9DD	# 
0xF78F	0xE9DE	# 
0xF790	0xE9DF	# 
0xF791	0xE9E0	# 
0xF792	0xE9E1	# 
0xF793	0xE9E2	# 
0xF794	0xE9E3	# 
0xF795	0xE9E4	# 
0xF796	0xE9E5	# 
0xF797	0xE9E6	# 
0xF798	0xE9E7	# 
0xF799	0xE9E8	# 
0xF79A	0xE9E9	# 
0xF79B	0xE9EA	# 
0xF79C	0xE9EB	# 
0xF79D	0xE9EC	# 
0xF79E	0xE9ED	# 
0xF79F	0xE9EE	# 
0xF7A0	0xE9EF	# 
0xF7A1	0x5152	# 兒
0xF7A2	0x555E	# 啞
0xF7A3	0x5A25	# 娥
0xF7A4	0x5CE8	# 峨
0xF7A5	0x6211	# 我
0xF7A6	0x7259	# 牙
0xF7A7	0x82BD	# 芽
0xF7A8	0x83AA	# 莪
0xF7A9	0x86FE	# 蛾
0xF7AA	0x8859	# 衙
0xF7AB	0x8A1D	# 訝
0xF7AC	0x963F	# 阿
0xF7AD	0x96C5	# 雅
0xF7AE	0x9913	# 餓
0xF7AF	0x9D09	# 鴉
0xF7B0	0x9D5D	# 鵝
0xF7B1	0x580A	# 堊
0xF7B2	0x5CB3	# 岳
0xF7B3	0x5DBD	# 嶽
0xF7B4	0x5E44	# 幄
0xF7B5	0x60E1	# 惡
0xF7B6	0x6115	# 愕
0xF7B7	0x63E1	# 握
0xF7B8	0x6E25	# 渥
0xF7B9	0x9102	# 鄂
0xF7BA	0x9354	# 鍔
0xF7BB	0x984E	# 顎
0xF7BC	0x9C10	# 鰐
0xF7BD	0x9F77	# 齷
0xF7BE	0x5B89	# 安
0xF7BF	0x5CB8	# 岸
0xF7C0	0x6309	# 按
0xF7C1	0x664F	# 晏
0xF7C2	0x6848	# 案
0xF7C3	0x773C	# 眼
0xF7C4	0x96C1	# 雁
0xF7C5	0x978D	# 鞍
0xF7C6	0x9854	# 顔
0xF7C7	0x9B9F	# 鮟
0xF7C8	0x65A1	# 斡
0xF7C9	0x8B01	# 謁
0xF7CA	0x8ECB	# 軋
0xF7CB	0x95BC	# 閼
0xF7CC	0x5535	# 唵
0xF7CD	0x5CA9	# 岩
0xF7CE	0x5DD6	# 巖
0xF7CF	0x5EB5	# 庵
0xF7D0	0x6697	# 暗
0xF7D1	0x764C	# 癌
0xF7D2	0x83F4	# 菴
0xF7D3	0x95C7	# 闇
0xF7D4	0x58D3	# 壓
0xF7D5	0x62BC	# 押
0xF7D6	0x72CE	# 狎
0xF7D7	0x9D28	# 鴨
0xF7D8	0x4EF0	# 仰
0xF7D9	0x592E	# 央
0xF7DA	0x600F	# 怏
0xF7DB	0x663B	# 昻
0xF7DC	0x6B83	# 殃
0xF7DD	0x79E7	# 秧
0xF7DE	0x9D26	# 鴦
0xF7DF	0x4E5F	# 也
0xF7E0	0x503B	# 倻
0xF7E1	0x51B6	# 冶
0xF7E2	0x591C	# 夜
0xF7E3	0x60F9	# 惹
0xF7E4	0x63F6	# 揶
0xF7E5	0x6930	# 椰
0xF7E6	0x723A	# 爺
0xF7E7	0x8036	# 耶
0xF7E8	0x91CE	# 野
0xF7E9	0x5F31	# 弱
0xF7EA	0x7D04	# 約
0xF7EB	0x82E5	# 若
0xF7EC	0x846F	# 葯
0xF7ED	0x84BB	# 蒻
0xF7EE	0x85E5	# 藥
0xF7EF	0x8E8D	# 躍
0xF7F0	0x4F6F	# 佯
0xF7F1	0x58E4	# 壤
0xF7F2	0x5B43	# 孃
0xF7F3	0x6059	# 恙
0xF7F4	0x63DA	# 揚
0xF7F5	0x6518	# 攘
0xF7F6	0x656D	# 敭
0xF7F7	0x6698	# 暘
0xF7F8	0x694A	# 楊
0xF7F9	0x6A23	# 樣
0xF7FA	0x6D0B	# 洋
0xF7FB	0x7001	# 瀁
0xF7FC	0x716C	# 煬
0xF7FD	0x75D2	# 痒
0xF7FE	0x760D	# 瘍
0xF841	0xE9F0	# 
0xF842	0xE9F1	# 
0xF843	0xE9F2	# 
0xF844	0xE9F3	# 
0xF845	0xE9F4	# 
0xF846	0xE9F5	# 
0xF847	0xE9F6	# 
0xF848	0xE9F7	# 
0xF849	0xE9F8	# 
0xF84A	0xE9F9	# 
0xF84B	0xE9FA	# 
0xF84C	0xE9FB	# 
0xF84D	0xE9FC	# 
0xF84E	0xE9FD	# 
0xF84F	0xE9FE	# 
0xF850	0xE9FF	# 
0xF851	0xEA00	# 
0xF852	0xEA01	# 
0xF853	0xEA02	# 
0xF854	0xEA03	# 
0xF855	0xEA04	# 
0xF856	0xEA05	# 
0xF857	0xEA06	# 
0xF858	0xEA07	# 
0xF859	0xEA08	# 
0xF85A	0xEA09	# 
0xF861	0xEA0A	# 
0xF862	0xEA0B	# 
0xF863	0xEA0C	# 
0xF864	0xEA0D	# 
0xF865	0xEA0E	# 
0xF866	0xEA0F	# 
0xF867	0xEA10	# 
0xF868	0xEA11	# 
0xF869	0xEA12	# 
0xF86A	0xEA13	# 
0xF86B	0xEA14	# 
0xF86C	0xEA15	# 
0xF86D	0xEA16	# 
0xF86E	0xEA17	# 
0xF86F	0xEA18	# 
0xF870	0xEA19	# 
0xF871	0xEA1A	# 
0xF872	0xEA1B	# 
0xF873	0xEA1C	# 
0xF874	0xEA1D	# 
0xF875	0xEA1E	# 
0xF876	0xEA1F	# 
0xF877	0xEA20	# 
0xF878	0xEA21	# 
0xF879	0xEA22	# 
0xF87A	0xEA23	# 
0xF881	0xEA24	# 
0xF882	0xEA25	# 
0xF883	0xEA26	# 
0xF884	0xEA27	# 
0xF885	0xEA28	# 
0xF886	0xEA29	# 
0xF887	0xEA2A	# 
0xF888	0xEA2B	# 
0xF889	0xEA2C	# 
0xF88A	0xEA2D	# 
0xF88B	0xEA2E	# 
0xF88C	0xEA2F	# 
0xF88D	0xEA30	# 
0xF88E	0xEA31	# 
0xF88F	0xEA32	# 
0xF890	0xEA33	# 
0xF891	0xEA34	# 
0xF892	0xEA35	# 
0xF893	0xEA36	# 
0xF894	0xEA37	# 
0xF895	0xEA38	# 
0xF896	0xEA39	# 
0xF897	0xEA3A	# 
0xF898	0xEA3B	# 
0xF899	0xEA3C	# 
0xF89A	0xEA3D	# 
0xF89B	0xEA3E	# 
0xF89C	0xEA3F	# 
0xF89D	0xEA40	# 
0xF89E	0xEA41	# 
0xF89F	0xEA42	# 
0xF8A0	0xEA43	# 
0xF8A1	0x79B3	# 禳
0xF8A2	0x7A70	# 穰
0xF8A3	0x7F8A	# 羊
0xF8A4	0x8944	# 襄
0xF8A5	0x8B93	# 讓
0xF8A6	0x91C0	# 釀
0xF8A7	0x967D	# 陽
0xF8A8	0x990A	# 養
0xF8A9	0x5704	# 圄
0xF8AA	0x5FA1	# 御
0xF8AB	0x65BC	# 於
0xF8AC	0x6F01	# 漁
0xF8AD	0x7600	# 瘀
0xF8AE	0x79A6	# 禦
0xF8AF	0x8A9E	# 語
0xF8B0	0x99AD	# 馭
0xF8B1	0x9B5A	# 魚
0xF8B2	0x9F6C	# 齬
0xF8B3	0x5104	# 億
0xF8B4	0x61B6	# 憶
0xF8B5	0x6291	# 抑
0xF8B6	0x6A8D	# 檍
0xF8B7	0x81C6	# 臆
0xF8B8	0x5043	# 偃
0xF8B9	0x5830	# 堰
0xF8BA	0x5F66	# 彦
0xF8BB	0x7109	# 焉
0xF8BC	0x8A00	# 言
0xF8BD	0x8AFA	# 諺
0xF8BE	0x5B7C	# 孼
0xF8BF	0x6AF1	# 櫱
0xF8C0	0x4FFA	# 俺
0xF8C1	0x513C	# 儼
0xF8C2	0x56B4	# 嚴
0xF8C3	0x5944	# 奄
0xF8C4	0x63A9	# 掩
0xF8C5	0x6DF9	# 淹
0xF8C6	0x5DAA	# 嶪
0xF8C7	0x696D	# 業
0xF8C8	0x4E88	# 予
0xF8C9	0x4F59	# 余
0xF8CA	0x5982	# 如
0xF8CB	0x6B5F	# 歟
0xF8CC	0x6C5D	# 汝
0xF8CD	0x74B5	# 璵
0xF8CE	0x7916	# 礖
0xF8CF	0x8207	# 與
0xF8D0	0x8245	# 艅
0xF8D1	0x8339	# 茹
0xF8D2	0x8F3F	# 輿
0xF8D3	0x8F5D	# 轝
0xF8D4	0x9918	# 餘
0xF8D5	0x4EA6	# 亦
0xF8D6	0x57DF	# 域
0xF8D7	0x5F79	# 役
0xF8D8	0x6613	# 易
0xF8D9	0x75AB	# 疫
0xF8DA	0x7E79	# 繹
0xF8DB	0x8B6F	# 譯
0xF8DC	0x9006	# 逆
0xF8DD	0x9A5B	# 驛
0xF8DE	0x56A5	# 嚥
0xF8DF	0x5827	# 堧
0xF8E0	0x59F8	# 姸
0xF8E1	0x5A1F	# 娟
0xF8E2	0x5BB4	# 宴
0xF8E3	0x5EF6	# 延
0xF8E4	0x6350	# 捐
0xF8E5	0x633B	# 挻
0xF8E6	0x649A	# 撚
0xF8E7	0x693D	# 椽
0xF8E8	0x6C87	# 沇
0xF8E9	0x6CBF	# 沿
0xF8EA	0x6D8E	# 涎
0xF8EB	0x6D93	# 涓
0xF8EC	0x6DF5	# 淵
0xF8ED	0x6F14	# 演
0xF8EE	0x70DF	# 烟
0xF8EF	0x7136	# 然
0xF8F0	0x7159	# 煙
0xF8F1	0x71D5	# 燕
0xF8F2	0x71C3	# 燃
0xF8F3	0x784F	# 硏
0xF8F4	0x786F	# 硯
0xF8F5	0x7B75	# 筵
0xF8F6	0x7DE3	# 緣
0xF8F7	0x7E2F	# 縯
0xF8F8	0x884D	# 衍
0xF8F9	0x8EDF	# 軟
0xF8FA	0x925B	# 鉛
0xF8FB	0x9CF6	# 鳶
0xF8FC	0x6085	# 悅
0xF8FD	0x71B1	# 熱
0xF8FE	0x95B1	# 閱
0xF941	0xEA44	# 
0xF942	0xEA45	# 
0xF943	0xEA46	# 
0xF944	0xEA47	# 
0xF945	0xEA48	# 
0xF946	0xEA49	# 
0xF947	0xEA4A	# 
0xF948	0xEA4B	# 
0xF949	0xEA4C	# 
0xF94A	0xEA4D	# 
0xF94B	0xEA4E	# 
0xF94C	0xEA4F	# 
0xF94D	0xEA50	# 
0xF94E	0xEA51	# 
0xF94F	0xEA52	# 
0xF950	0xEA53	# 
0xF951	0xEA54	# 
0xF952	0xEA55	# 
0xF953	0xEA56	# 
0xF954	0xEA57	# 
0xF955	0xEA58	# 
0xF956	0xEA59	# 
0xF957	0xEA5A	# 
0xF958	0xEA5B	# 
0xF959	0xEA5C	# 
0xF95A	0xEA5D	# 
0xF961	0xEA5E	# 
0xF962	0xEA5F	# 
0xF963	0xEA60	# 
0xF964	0xEA61	# 
0xF965	0xEA62	# 
0xF966	0xEA63	# 
0xF967	0xEA64	# 
0xF968	0xEA65	# 
0xF969	0xEA66	# 
0xF96A	0xEA67	# 
0xF96B	0xEA68	# 
0xF96C	0xEA69	# 
0xF96D	0xEA6A	# 
0xF96E	0xEA6B	# 
0xF96F	0xEA6C	# 
0xF970	0xEA6D	# 
0xF971	0xEA6E	# 
0xF972	0xEA6F	# 
0xF973	0xEA70	# 
0xF974	0xEA71	# 
0xF975	0xEA72	# 
0xF976	0xEA73	# 
0xF977	0xEA74	# 
0xF978	0xEA75	# 
0xF979	0xEA76	# 
0xF97A	0xEA77	# 
0xF981	0xEA78	# 
0xF982	0xEA79	# 
0xF983	0xEA7A	# 
0xF984	0xEA7B	# 
0xF985	0xEA7C	# 
0xF986	0xEA7D	# 
0xF987	0xEA7E	# 
0xF988	0xEA7F	# 
0xF989	0xEA80	# 
0xF98A	0xEA81	# 
0xF98B	0xEA82	# 
0xF98C	0xEA83	# 
0xF98D	0xEA84	# 
0xF98E	0xEA85	# 
0xF98F	0xEA86	# 
0xF990	0xEA87	# 
0xF991	0xEA88	# 
0xF992	0xEA89	# 
0xF993	0xEA8A	# 
0xF994	0xEA8B	# 
0xF995	0xEA8C	# 
